product_id,store_name,state,zipcode,qty,sales,import_order,created_time
GL22BLKS1,LOWE'S OF ROCHESTER, MN,MN,55904,7,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF TWIN FALLS, ID,ID,83301,7,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF POCATELLO, ID,ID,83202,10,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF IDAHO FALLS, ID,ID,83404,14,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF LOGAN, UT,UT,84341,4,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF OGDEN, UT,UT,84404,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF RIVERDALE, UT,UT,84405,6,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF S. BEL AIR, MD,MD,21009,8,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF MIDDLETOWN, DE,DE,19709,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF NORTH EAST, MD,MD,21901,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF SOUTH BEND, IN,IN,46614,10,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF PLYMOUTH, IN,IN,46563,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF MICHIGAN CITY, IN,IN,46360,4,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF NAMPA, ID,ID,83651,9,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF MERIDIAN, ID,ID,83646,9,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF S. MERIDIAN, ID,ID,83642,4,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF BOISE, ID,ID,83709,4,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF MCCOMB, MS,MS,39648,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF JONESBOROUGH, TN,TN,37659,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF MOCKSVILLE, NC,NC,27028,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF LEXINGTON, NC,NC,27292,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF GADSDEN, AL,AL,35903,3,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF N. ANNISTON, AL,AL,36206,8,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF GARDEN CITY, NY,NY,11530,11,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF HICKSVILLE, NY,NY,11801,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF FARMINGDALE, NY,NY,11735,7,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF PRINCE GEORGE, VA,VA,23875,1,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF KENNEWICK, WA,WA,99336,6,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF WENATCHEE, WA,WA,98801,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF SHOW LOW, AZ,AZ,85901,2,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF MILFORD, MA,MA,01757,13,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF ODESSA, TX,TX,79762,12,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF BEAR, DE,DE,19701,7,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF WILMINGTON, DE,DE,19720,8,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF AVONDALE, PA,PA,19311,9,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF N. WILMINGTON, DE,DE,19803,0,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF DOVER, DE,DE,19901,8,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF NEWARK, DE,DE,19711,8,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF E. CALN TOWNSHIP, PA,PA,19335,4,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF OAKS, PA,PA,19456,2,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF ORANGEBURG, NY,NY,10962,6,0,1,2024-12-27 00:10:25
GL22BLKS1,LOWE'S OF CLARKSTOWN, NY,NY,10954,14,0,1,2024-12-27 00:10:25
